model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_100000_train_rmse,step_100000_val_rmse,step_100000_test_rmse,step_100000_batching_time_mean,step_100000_update_time_mean,step_100000_batching_time_median,step_100000_update_time_median
painn,00_33_36__07_04_2025,qm9,static,True,32,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_7/profiling_job.sh,89,nan,nan,nan,0.0011930330991744996,0.16426070882797242,0.0011799335479736328,0.16254198551177979
painn,00_33_36__07_04_2025,qm9,static,True,32,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_6/profiling_job.sh,89,nan,nan,nan,0.0011936687517166138,0.16230996495962144,0.0011849403381347656,0.16064810752868652
painn,00_33_36__07_04_2025,qm9,static,True,32,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/qm9/static/round_True/32/cpu/iteration_3/profiling_job.sh,89,nan,nan,nan,0.0011996407175064088,0.16211053963899613,0.0011835098266601562,0.16038310527801514
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_2/profiling_job.sh,1,nan,nan,nan,0.0033691667890548707,0.5012698871231079,0.0032961368560791016,0.4992181062698364
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_1/profiling_job.sh,1,nan,nan,nan,0.0037203737807273863,0.5043116245913506,0.0035479068756103516,0.5022339820861816
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_5/profiling_job.sh,1,nan,nan,nan,0.00385464426279068,0.5036564376497269,0.0037577152252197266,0.5015294551849365
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_0/profiling_job.sh,1,nan,nan,nan,0.003532868435382843,0.501583264992237,0.00331878662109375,0.49949145317077637
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_8/profiling_job.sh,1,nan,nan,nan,0.00376563711643219,0.5014313494277001,0.0036270618438720703,0.499367356300354
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_9/profiling_job.sh,1,nan,nan,nan,0.0035868128561973574,0.5028530621480942,0.003457784652709961,0.5008800029754639
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_4/profiling_job.sh,1,nan,nan,nan,0.00378754420042038,0.5023702202153206,0.003654003143310547,0.5003612041473389
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_7/profiling_job.sh,1,nan,nan,nan,0.003503096513748169,0.5035235786676406,0.0034554004669189453,0.5015965700149536
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_6/profiling_job.sh,1,nan,nan,nan,0.0036883770775794984,0.5028471780538559,0.0033233165740966797,0.5011789798736572
painn,00_33_36__07_04_2025,aflow,dynamic,False,128,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/128/cpu/iteration_3/profiling_job.sh,1,nan,nan,nan,0.0034787569069862365,0.5018157818436623,0.003309011459350586,0.49973511695861816
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_2/profiling_job.sh,1,nan,nan,nan,0.000786709234714508,0.06189590591669083,0.0007874965667724609,0.06184196472167969
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_1/profiling_job.sh,1,nan,nan,nan,0.0007955025267601013,0.06189514930486679,0.0007975101470947266,0.06184887886047363
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_5/profiling_job.sh,1,nan,nan,nan,0.0007810125112533569,0.061899868700504304,0.0007774829864501953,0.061835527420043945
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_0/profiling_job.sh,1,nan,nan,nan,0.0007316178369522095,0.06192548863887787,0.0007307529449462891,0.0618748664855957
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_8/profiling_job.sh,1,nan,nan,nan,0.0007229567456245422,0.06242612987995148,0.0007240772247314453,0.062365055084228516
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_9/profiling_job.sh,1,nan,nan,nan,0.0007605977869033813,0.06206948046445847,0.0007545948028564453,0.06200385093688965
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_4/profiling_job.sh,1,nan,nan,nan,0.000802362790107727,0.06229088250398636,0.0007989406585693359,0.06224393844604492
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_7/profiling_job.sh,1,nan,nan,nan,0.0007561277318000793,0.061891618745327,0.0007555484771728516,0.06183600425720215
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_6/profiling_job.sh,1,nan,nan,nan,0.0007614747977256774,0.06189160780191422,0.0007579326629638672,0.061835289001464844
painn,00_33_36__07_04_2025,aflow,dynamic,False,16,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/16/cpu/iteration_3/profiling_job.sh,1,nan,nan,nan,0.0007747169804573059,0.06208231233596802,0.0007698535919189453,0.06203103065490723
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_2/profiling_job.sh,1,nan,nan,nan,0.002330161247253418,0.23528488406419754,0.0022542476654052734,0.23445367813110352
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_1/profiling_job.sh,1,nan,nan,nan,0.002721209909915924,0.23566286237716674,0.0027055740356445312,0.23481464385986328
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_5/profiling_job.sh,1,nan,nan,nan,0.002425637540817261,0.2352246818780899,0.002390623092651367,0.2343425750732422
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_0/profiling_job.sh,1,nan,nan,nan,0.0022193550992012025,0.2347671592950821,0.0021619796752929688,0.2338787317276001
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_8/profiling_job.sh,1,nan,nan,nan,0.002058914749622345,0.23522837714195252,0.002019166946411133,0.2343277931213379
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_9/profiling_job.sh,1,nan,nan,nan,0.0020168899154663087,0.2358328458595276,0.0019714832305908203,0.23501408100128174
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_4/profiling_job.sh,1,nan,nan,nan,0.0020635090136528014,0.23369566142082215,0.002029895782470703,0.23290538787841797
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_7/profiling_job.sh,1,nan,nan,nan,0.002120406749248505,0.23521776230573654,0.0020694732666015625,0.23436808586120605
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_6/profiling_job.sh,1,nan,nan,nan,0.002500357656478882,0.23563637956142425,0.0024671554565429688,0.2347705364227295
painn,00_33_36__07_04_2025,aflow,dynamic,False,64,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/64/cpu/iteration_3/profiling_job.sh,1,nan,nan,nan,0.0023156213212013246,0.23575356372594833,0.002264261245727539,0.2348928451538086
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_2/profiling_job.sh,1,nan,nan,nan,0.0012340062999725342,0.11226898782968521,0.0012197494506835938,0.11209392547607422
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_1/profiling_job.sh,1,nan,nan,nan,0.0012515991425514222,0.1123475257897377,0.0012242794036865234,0.11216068267822266
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_5/profiling_job.sh,1,nan,nan,nan,0.0013141332340240479,0.11238718309402466,0.0012958049774169922,0.11218523979187012
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_0/profiling_job.sh,1,nan,nan,nan,0.0012693572354316712,0.11263135177373886,0.001244664192199707,0.11241710186004639
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_8/profiling_job.sh,1,nan,nan,nan,0.0013204405331611634,0.11350042670965195,0.0012998580932617188,0.11328387260437012
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_9/profiling_job.sh,1,nan,nan,nan,0.0012577568364143372,0.11220207235574722,0.0012369155883789062,0.11200940608978271
painn,00_33_36__07_04_2025,aflow,dynamic,False,32,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_4/profiling_job.sh,1,nan,nan,nan,0.0011939140152931213,0.11217339896202087,0.0011811256408691406,0.11198222637176514
painn,00_33_37__07_04_2025,aflow,dynamic,False,32,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_7/profiling_job.sh,1,nan,nan,nan,0.0012879185485839843,0.11220685244083405,0.001268625259399414,0.11202287673950195
painn,00_33_37__07_04_2025,aflow,dynamic,False,32,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_6/profiling_job.sh,1,nan,nan,nan,0.0012608142518997193,0.11245938811302185,0.0012395381927490234,0.11215543746948242
painn,00_33_37__07_04_2025,aflow,dynamic,False,32,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/dynamic/round_False/32/cpu/iteration_3/profiling_job.sh,1,nan,nan,nan,0.0012219640254974365,0.11243074004173279,0.0011970996856689453,0.11222124099731445
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_2/profiling_job.sh,3,nan,nan,nan,0.0026617820835113525,0.6542404921126366,0.002398252487182617,0.6021362543106079
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_1/profiling_job.sh,3,nan,nan,nan,0.0030339384531974795,0.6545110495400429,0.0028214454650878906,0.6024330854415894
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_5/profiling_job.sh,3,nan,nan,nan,0.0031240333080291747,0.6550567924976349,0.002704620361328125,0.6027265787124634
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_0/profiling_job.sh,3,nan,nan,nan,0.00293360741853714,0.654650596985817,0.002580404281616211,0.6024692058563232
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_8/profiling_job.sh,3,nan,nan,nan,0.0029383747124671934,0.6541931796121597,0.002488851547241211,0.6018872261047363
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_9/profiling_job.sh,3,nan,nan,nan,0.0036288677430152895,0.6553491102194786,0.0035262107849121094,0.6030504703521729
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_4/profiling_job.sh,3,nan,nan,nan,0.0027165833258628847,0.6557641029930115,0.0024704933166503906,0.6037470102310181
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_7/profiling_job.sh,3,nan,nan,nan,0.0028145726132392883,0.6528868979549408,0.0025196075439453125,0.6006612777709961
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_6/profiling_job.sh,3,nan,nan,nan,0.003126018598079681,0.6545236101603508,0.002759218215942383,0.6023435592651367
painn,00_33_37__07_04_2025,aflow,static,False,128,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/128/cpu/iteration_3/profiling_job.sh,3,nan,nan,nan,0.002597471590042114,0.6549930353879928,0.002431631088256836,0.6028834581375122
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_2/profiling_job.sh,7,nan,nan,nan,0.0007792152738571167,0.07976466095209121,0.0007660388946533203,0.07069313526153564
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_1/profiling_job.sh,7,nan,nan,nan,0.0007043529200553894,0.07957105720281601,0.0006890296936035156,0.07054293155670166
